NoDefaultNextMonth (label),Married,Single,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,EducationLevel_ord_0,EducationLevel_ord_1,EducationLevel_ord_2,EducationLevel_ord_3
0.0,0,1,2360,180,0,0,0,2170,0,1.0,1.0,0.0,0.0
0.0,0,1,790,60,0,2,0,730,50,1.0,1.0,1.0,1.0
0.0,1,0,550,550,3,6,0,30,550,1.0,1.0,1.0,0.0
0.0,1,0,4860,320,0,0,3,4660,170,1.0,1.0,1.0,0.0
0.0,1,0,260,260,2,6,0,50,260,1.0,1.0,1.0,0.0
0.0,0,1,3050,2440,3,4,0,640,2440,1.0,1.0,1.0,0.0
0.0,0,1,4010,3670,1,1,0,920,3670,1.0,1.0,1.0,1.0
0.0,0,0,60,60,2,6,0,0,0,1.0,1.0,0.0,0.0
0.0,0,1,860,50,0,6,0,860,50,1.0,1.0,1.0,0.0
0.0,1,0,1810,1530,1,6,0,1810,310,1.0,1.0,1.0,0.0
0.0,1,0,190,190,3,6,0,190,100,1.0,1.0,1.0,1.0
0.0,0,1,11480,430,0,0,3,11180,430,1.0,1.0,1.0,0.0
0.0,1,0,90,90,2,6,0,90,90,1.0,1.0,1.0,0.0
0.0,1,0,1070,80,0,0,0,890,50,1.0,1.0,0.0,0.0
0.0,1,0,200,200,2,6,0,130,80,1.0,1.0,1.0,0.0
0.0,0,1,930,60,0,0,0,830,60,1.0,1.0,1.0,0.0
0.0,0,1,1550,50,0,0,1,1550,50,1.0,1.0,1.0,1.0
0.0,1,0,2230,180,0,0,4,2040,80,1.0,1.0,1.0,0.0
0.0,1,0,20,20,3,6,0,20,0,1.0,1.0,1.0,1.0
0.0,0,1,0,0,0,6,0,0,0,1.0,1.0,1.0,1.0
0.0,1,0,4190,3670,3,4,0,1370,3670,1.0,1.0,1.0,0.0
0.0,0,1,1280,210,0,2,0,1260,60,1.0,1.0,1.0,0.0
0.0,1,0,2370,120,0,0,2,2370,50,1.0,1.0,0.0,0.0
0.0,1,0,80,80,2,6,0,80,50,1.0,1.0,1.0,0.0
0.0,1,0,5520,230,0,0,3,5420,230,1.0,1.0,1.0,0.0
0.0,1,0,460,460,2,6,0,210,460,1.0,1.0,1.0,1.0
0.0,1,0,2910,190,0,0,0,2860,100,1.0,1.0,1.0,0.0
0.0,1,0,500,240,2,6,0,500,190,1.0,1.0,1.0,1.0
0.0,0,1,20,0,0,6,0,20,0,1.0,1.0,1.0,0.0
0.0,1,0,880,50,0,0,3,880,40,1.0,1.0,1.0,0.0
0.0,0,1,6780,360,0,0,1,3010,120,1.0,1.0,1.0,0.0
0.0,0,1,860,120,0,6,0,860,120,1.0,1.0,1.0,0.0
0.0,1,0,20,30,4,6,0,20,30,1.0,1.0,1.0,1.0
0.0,0,1,6200,240,0,0,6,6200,230,1.0,1.0,0.0,0.0
0.0,0,1,920,230,0,0,6,500,230,1.0,1.0,1.0,0.0
0.0,1,0,50,50,1,6,0,0,0,1.0,1.0,1.0,1.0
0.0,1,0,630,120,0,0,6,490,50,1.0,1.0,1.0,1.0
0.0,1,0,770,60,0,0,3,620,60,1.0,1.0,1.0,0.0
0.0,1,0,950,180,0,0,0,710,0,1.0,1.0,1.0,0.0
0.0,0,1,7030,310,0,0,6,6770,310,1.0,0.0,0.0,0.0
0.0,1,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0
0.0,0,1,40,40,2,6,0,10,10,1.0,1.0,1.0,1.0
0.0,0,1,8710,16140,2,3,0,120,0,1.0,1.0,1.0,0.0
0.0,0,1,1290,80,0,2,0,1290,80,1.0,1.0,1.0,0.0
0.0,1,0,660,50,0,5,0,660,50,1.0,1.0,1.0,0.0
0.0,0,1,320,320,1,6,0,30,0,1.0,1.0,1.0,1.0
0.0,1,0,40,40,1,6,0,40,40,1.0,1.0,1.0,0.0
0.0,0,1,1620,1630,3,6,0,620,1630,1.0,1.0,1.0,1.0
0.0,0,1,620,90,0,0,4,560,90,1.0,1.0,1.0,0.0
0.0,1,0,2880,2710,1,0,3,2880,70,1.0,1.0,0.0,0.0
0.0,1,0,2180,170,0,0,6,2100,90,1.0,1.0,0.0,0.0
0.0,1,0,650,150,0,0,0,420,90,1.0,1.0,1.0,0.0
0.0,0,1,320,60,0,0,6,310,0,1.0,1.0,1.0,0.0
0.0,1,0,3520,210,0,0,0,2870,180,1.0,1.0,1.0,1.0
0.0,1,0,610,50,0,0,0,500,50,1.0,1.0,1.0,1.0
0.0,0,1,1910,1010,1,6,0,0,1010,1.0,1.0,1.0,0.0
0.0,0,1,2280,100,0,0,0,2060,100,1.0,1.0,1.0,1.0
0.0,0,1,400,4690,4,6,0,50,400,1.0,1.0,1.0,0.0
0.0,0,1,630,50,0,0,6,570,0,1.0,1.0,1.0,0.0
0.0,0,1,80,80,2,6,0,0,0,1.0,1.0,1.0,1.0
0.0,0,1,570,670,1,2,1,570,440,1.0,1.0,1.0,0.0
0.0,0,1,1050,400,0,0,0,1050,90,1.0,1.0,1.0,0.0
0.0,0,0,2980,70,0,0,2,2980,70,1.0,1.0,1.0,0.0
0.0,0,1,90,90,2,6,0,70,90,1.0,1.0,1.0,1.0
0.0,0,1,190,150,3,6,0,10,50,1.0,1.0,1.0,0.0
0.0,0,1,10310,400,0,0,0,10100,400,1.0,1.0,1.0,1.0
0.0,1,0,2810,170,0,0,0,2810,170,1.0,1.0,1.0,0.0
0.0,0,1,130,30,1,6,0,100,30,1.0,1.0,1.0,1.0
0.0,1,0,3090,220,0,0,6,2830,20,1.0,1.0,1.0,0.0
0.0,0,1,10,10,1,6,0,10,0,1.0,1.0,1.0,1.0
0.0,0,1,10,10,1,6,0,0,0,1.0,1.0,1.0,1.0
0.0,0,1,930,900,1,1,0,920,50,1.0,1.0,1.0,1.0
0.0,1,0,730,420,3,6,0,380,310,1.0,1.0,1.0,1.0
0.0,0,1,1590,150,0,6,0,1550,150,1.0,1.0,1.0,1.0
0.0,0,1,0,0,0,6,0,0,0,1.0,1.0,1.0,0.0
0.0,0,1,630,310,1,6,0,70,220,1.0,1.0,1.0,1.0
0.0,0,1,1600,150,0,0,0,1600,150,1.0,1.0,1.0,1.0
0.0,1,0,190,190,1,6,0,0,190,1.0,1.0,1.0,1.0
0.0,0,1,1180,60,0,0,6,1080,60,1.0,1.0,1.0,0.0
0.0,1,0,2080,1170,4,6,0,1160,1170,1.0,1.0,1.0,0.0
0.0,1,0,160,160,2,6,0,160,160,1.0,1.0,1.0,1.0
0.0,0,1,2540,340,0,0,0,1990,340,1.0,1.0,1.0,0.0
0.0,0,1,560,60,0,4,2,530,60,1.0,1.0,1.0,0.0
0.0,1,0,1990,150,0,0,0,1750,90,1.0,1.0,0.0,0.0
0.0,0,1,480,460,2,6,0,180,370,1.0,1.0,1.0,1.0
0.0,0,1,60,70,3,6,0,20,70,1.0,1.0,1.0,0.0
0.0,1,0,110,110,2,6,0,20,90,1.0,1.0,1.0,0.0
0.0,0,1,3400,3230,1,4,0,3310,240,1.0,1.0,1.0,0.0
0.0,0,1,130,210,2,6,0,30,0,1.0,1.0,1.0,1.0
0.0,0,1,340,410,4,6,0,220,260,1.0,1.0,0.0,0.0
0.0,0,1,320,490,3,6,0,220,50,1.0,1.0,1.0,1.0
0.0,0,1,1080,60,0,0,0,1080,50,1.0,1.0,0.0,0.0
0.0,1,0,570,30,0,6,0,570,30,1.0,1.0,1.0,1.0
0.0,0,1,1700,600,2,5,0,1700,260,1.0,1.0,1.0,1.0
0.0,0,1,1540,80,0,0,2,1520,60,1.0,1.0,1.0,0.0
0.0,0,1,330,320,1,6,0,330,320,1.0,1.0,1.0,1.0
0.0,1,0,230,240,4,6,0,100,140,1.0,1.0,0.0,0.0
0.0,0,1,1540,1040,2,6,0,10,10,1.0,1.0,1.0,1.0
0.0,0,1,980,420,2,5,0,180,420,1.0,1.0,1.0,1.0
0.0,0,1,220,40,0,6,0,160,40,1.0,1.0,1.0,0.0
0.0,1,0,270,270,1,4,0,240,80,1.0,1.0,1.0,0.0
0.0,0,1,1170,460,0,0,0,1090,460,1.0,1.0,1.0,0.0
0.0,0,1,920,930,3,6,0,40,110,1.0,1.0,1.0,1.0
0.0,0,1,2400,120,0,0,3,2370,120,1.0,1.0,0.0,0.0
0.0,0,1,1550,70,0,1,5,1540,70,1.0,1.0,1.0,0.0
0.0,0,1,550,50,0,0,4,450,50,1.0,1.0,1.0,1.0
0.0,0,1,4060,200,0,0,3,4020,200,1.0,1.0,1.0,0.0
0.0,1,0,2050,1530,4,4,0,180,710,1.0,1.0,1.0,0.0
0.0,1,0,2010,2010,1,3,0,930,150,1.0,1.0,1.0,1.0
0.0,0,1,2670,120,0,0,0,2540,120,1.0,1.0,1.0,1.0
0.0,1,0,1070,130,0,4,0,1070,30,1.0,1.0,1.0,1.0
0.0,1,0,1490,150,0,0,0,1490,70,1.0,1.0,1.0,0.0
0.0,0,1,1900,80,0,0,0,1730,80,1.0,1.0,0.0,0.0
0.0,1,0,4420,160,0,0,0,4420,160,1.0,1.0,1.0,1.0
0.0,0,1,8190,290,0,0,0,8190,290,1.0,1.0,1.0,0.0
0.0,0,1,0,0,0,6,0,0,0,1.0,1.0,0.0,0.0
0.0,0,1,2420,150,0,0,2,2420,100,1.0,1.0,1.0,0.0
0.0,1,0,780,40,0,6,0,710,40,1.0,1.0,1.0,0.0
0.0,1,0,570,40,0,6,0,550,40,1.0,1.0,1.0,1.0
0.0,0,1,930,90,0,1,0,810,90,1.0,1.0,1.0,0.0
0.0,0,1,0,50,1,6,0,0,0,1.0,1.0,1.0,0.0
0.0,0,1,770,80,0,0,0,690,0,1.0,1.0,1.0,1.0
0.0,1,0,320,50,0,5,0,280,40,1.0,1.0,1.0,0.0
0.0,0,1,1350,150,0,0,0,1250,60,1.0,1.0,1.0,1.0
0.0,1,0,280,280,3,6,0,120,280,1.0,1.0,0.0,0.0
0.0,1,0,20,20,1,6,0,10,10,1.0,1.0,1.0,0.0
0.0,0,1,1350,1010,2,5,0,1350,30,1.0,1.0,1.0,1.0
0.0,1,0,1490,60,0,0,6,1470,60,1.0,1.0,1.0,0.0
0.0,0,1,1120,80,0,0,1,1120,0,1.0,1.0,1.0,0.0
0.0,1,0,3830,270,0,0,0,3510,180,1.0,1.0,1.0,0.0
0.0,0,1,740,260,1,6,0,660,60,1.0,1.0,1.0,1.0
0.0,1,0,20,70,2,6,0,0,0,1.0,1.0,1.0,1.0
0.0,1,0,4210,150,0,0,0,4210,150,1.0,1.0,1.0,0.0
0.0,0,1,1800,60,0,0,2,1800,60,1.0,1.0,1.0,1.0
0.0,1,0,2470,100,0,0,0,2470,100,1.0,1.0,1.0,0.0
0.0,1,0,1150,90,0,0,0,1100,90,1.0,1.0,1.0,0.0
0.0,0,1,20,30,3,6,0,10,0,1.0,1.0,1.0,0.0
0.0,0,1,230,0,0,6,0,230,0,1.0,1.0,1.0,1.0
0.0,1,0,20,130,3,6,0,0,0,1.0,1.0,1.0,0.0
0.0,0,1,10,0,0,6,0,10,0,1.0,1.0,1.0,1.0
0.0,0,1,490,40,0,0,1,400,40,1.0,1.0,1.0,0.0
0.0,1,0,1830,100,0,0,1,1830,80,1.0,1.0,1.0,1.0
0.0,1,0,20,20,0,6,0,20,20,1.0,1.0,1.0,1.0
0.0,1,0,910,60,0,0,6,900,40,1.0,1.0,0.0,0.0
0.0,0,0,300,300,3,6,0,140,220,1.0,1.0,0.0,0.0
0.0,0,1,40,0,0,6,0,40,0,1.0,1.0,0.0,0.0
0.0,0,1,1030,120,0,0,0,820,60,1.0,1.0,1.0,0.0
0.0,1,0,510,40,0,2,2,510,40,1.0,1.0,0.0,0.0
0.0,1,0,0,0,0,6,0,0,0,1.0,1.0,1.0,0.0
0.0,1,0,1420,150,0,0,0,1420,120,1.0,1.0,0.0,0.0
0.0,1,0,20,10,1,6,0,20,10,1.0,1.0,0.0,0.0
0.0,1,0,210,70,0,6,0,170,30,1.0,1.0,0.0,0.0
0.0,1,0,670,40,0,0,0,670,40,1.0,1.0,1.0,0.0
0.0,0,1,5300,3050,4,5,0,1840,60,1.0,1.0,1.0,1.0
0.0,0,1,1810,90,0,0,0,1720,90,1.0,1.0,1.0,0.0
0.0,1,0,4620,210,0,0,0,4530,210,1.0,1.0,1.0,0.0
0.0,1,0,3060,80,0,3,0,3060,80,1.0,1.0,0.0,0.0
0.0,0,1,2000,150,0,0,0,1410,150,1.0,1.0,1.0,0.0
0.0,0,1,8440,610,0,3,0,8440,610,1.0,1.0,1.0,0.0
0.0,1,0,900,100,0,0,1,900,100,1.0,1.0,1.0,0.0
0.0,0,1,6550,160,1,3,3,6550,160,1.0,1.0,0.0,0.0
0.0,0,1,2370,90,0,0,3,2370,90,1.0,1.0,1.0,0.0
0.0,0,1,640,0,0,0,6,640,0,1.0,1.0,1.0,0.0
0.0,0,1,30,30,3,6,0,0,0,1.0,1.0,1.0,1.0
0.0,0,1,440,440,2,6,0,440,30,1.0,1.0,1.0,0.0
0.0,0,1,620,50,0,0,6,610,40,1.0,1.0,1.0,1.0
0.0,0,1,300,80,0,0,4,250,80,1.0,1.0,1.0,0.0
0.0,0,1,500,60,0,6,0,420,60,1.0,1.0,0.0,0.0
0.0,0,1,1630,140,1,3,0,1630,140,1.0,1.0,1.0,1.0
0.0,0,1,90,50,2,6,0,10,0,1.0,1.0,1.0,0.0
0.0,1,0,430,410,2,6,0,430,250,1.0,1.0,1.0,1.0
0.0,0,1,1220,1220,2,5,0,30,1220,1.0,1.0,1.0,1.0
0.0,0,1,190,40,1,6,0,160,40,1.0,1.0,1.0,1.0
0.0,1,0,930,130,0,0,0,740,60,1.0,1.0,1.0,0.0
0.0,1,0,3970,170,0,0,2,3970,170,1.0,1.0,0.0,0.0
0.0,1,0,2060,140,0,0,6,1880,90,1.0,1.0,0.0,0.0
0.0,1,0,820,60,0,0,6,770,50,1.0,1.0,1.0,0.0
0.0,1,0,3160,260,0,0,6,2960,250,1.0,1.0,0.0,0.0
0.0,0,1,3040,1010,1,0,6,3040,1010,1.0,1.0,1.0,0.0
0.0,1,0,3230,150,0,0,0,2990,140,1.0,1.0,1.0,1.0
0.0,0,1,4770,1590,0,0,0,2200,1590,1.0,1.0,1.0,1.0
0.0,0,1,230,230,3,6,0,100,30,1.0,1.0,1.0,0.0
0.0,0,1,890,210,0,0,1,890,40,1.0,1.0,1.0,1.0
0.0,0,0,810,90,0,3,0,810,50,1.0,1.0,1.0,0.0
0.0,0,1,30,30,1,6,0,0,0,1.0,1.0,1.0,1.0
0.0,1,0,190,40,0,6,0,130,40,1.0,1.0,1.0,1.0
0.0,0,1,3430,240,0,3,0,3250,240,1.0,1.0,1.0,0.0
0.0,1,0,7550,580,0,0,0,7550,310,1.0,1.0,1.0,1.0
0.0,1,0,5420,5430,2,4,0,50,0,1.0,1.0,1.0,1.0
0.0,0,1,5250,490,0,0,6,4970,230,1.0,1.0,1.0,0.0
0.0,1,0,4160,180,0,0,6,3760,130,1.0,1.0,1.0,1.0
0.0,0,1,1580,60,0,0,0,1570,60,1.0,1.0,1.0,0.0
0.0,0,1,2210,1660,2,2,0,1830,610,1.0,1.0,1.0,0.0
0.0,0,1,40,0,0,6,0,40,0,1.0,1.0,1.0,0.0
0.0,0,1,1860,180,0,0,5,1700,180,1.0,1.0,1.0,1.0
0.0,1,0,1330,440,2,6,0,1330,20,1.0,1.0,1.0,0.0
0.0,0,1,0,0,0,6,0,0,0,1.0,1.0,1.0,1.0
0.0,1,0,870,230,0,3,0,850,40,1.0,1.0,1.0,1.0
0.0,0,1,270,0,0,6,0,270,0,1.0,1.0,1.0,0.0
0.0,1,0,1570,1590,3,6,0,860,1260,1.0,1.0,1.0,1.0
0.0,0,1,1330,50,0,6,0,1330,50,1.0,1.0,1.0,1.0
0.0,0,1,250,250,3,6,0,0,250,1.0,1.0,1.0,0.0
0.0,1,0,260,260,2,6,0,180,0,1.0,1.0,1.0,1.0
0.0,0,0,810,140,0,0,5,690,140,1.0,1.0,1.0,0.0
0.0,1,0,1800,100,0,0,6,1770,80,1.0,1.0,1.0,0.0
0.0,1,0,450,60,0,0,0,380,0,1.0,1.0,0.0,0.0
0.0,0,1,320,30,0,4,0,320,30,1.0,1.0,1.0,0.0
0.0,0,1,570,40,0,0,5,500,40,1.0,1.0,1.0,0.0
0.0,0,0,580,60,0,0,0,540,50,1.0,1.0,1.0,1.0
0.0,1,0,1460,60,0,0,6,1460,50,1.0,1.0,1.0,0.0
0.0,1,0,580,120,0,6,0,580,0,1.0,1.0,1.0,1.0
0.0,1,0,150,150,2,6,0,0,50,1.0,1.0,1.0,0.0
0.0,0,1,70,70,3,6,0,10,20,1.0,1.0,1.0,1.0
0.0,1,0,1070,60,0,0,0,1070,50,1.0,1.0,1.0,0.0
0.0,0,1,2660,120,0,0,0,2470,120,1.0,1.0,1.0,0.0
0.0,1,0,0,0,0,6,0,0,0,1.0,1.0,1.0,1.0
0.0,0,1,1380,530,1,1,0,1380,90,1.0,1.0,1.0,0.0
0.0,0,1,930,160,0,0,5,730,160,1.0,1.0,1.0,0.0
0.0,0,1,100,100,1,6,0,0,100,1.0,1.0,1.0,1.0
0.0,1,0,430,430,3,6,0,280,430,1.0,1.0,1.0,1.0
0.0,0,1,960,80,0,0,0,790,60,1.0,1.0,1.0,0.0
0.0,0,1,600,600,2,6,0,390,140,1.0,1.0,1.0,0.0
0.0,0,1,80,80,5,6,0,0,80,1.0,1.0,1.0,0.0
0.0,0,1,4090,2750,2,3,0,1510,2750,1.0,1.0,1.0,0.0
0.0,0,1,390,60,0,3,0,300,40,1.0,1.0,0.0,0.0
0.0,1,0,5150,310,0,0,3,4670,180,1.0,1.0,1.0,0.0
0.0,0,1,40,20,0,6,0,40,0,1.0,1.0,1.0,1.0
0.0,1,0,20,20,3,6,0,10,10,1.0,1.0,1.0,1.0
0.0,1,0,1410,90,0,0,0,1410,70,1.0,1.0,1.0,0.0
0.0,1,0,830,580,1,1,0,830,30,1.0,1.0,0.0,0.0
0.0,0,1,3110,120,0,0,0,3100,120,1.0,1.0,0.0,0.0
0.0,0,1,4360,1530,0,4,0,4360,200,1.0,1.0,1.0,1.0
0.0,0,1,2890,130,0,0,3,2840,130,1.0,1.0,1.0,1.0
0.0,1,0,3350,140,0,0,0,3350,130,1.0,1.0,1.0,0.0
0.0,0,1,120,120,2,6,0,30,60,1.0,1.0,1.0,1.0
0.0,1,0,1770,70,0,0,0,1730,60,1.0,1.0,1.0,1.0
0.0,0,1,1350,150,0,0,0,1310,90,1.0,1.0,1.0,1.0
0.0,1,0,900,390,1,6,0,900,310,1.0,1.0,1.0,0.0
0.0,0,1,1050,150,0,5,0,650,60,1.0,1.0,0.0,0.0
0.0,1,0,510,120,0,0,0,330,40,1.0,1.0,1.0,0.0
0.0,1,0,160,60,1,6,0,0,0,1.0,1.0,1.0,0.0
0.0,0,1,2680,2370,1,1,4,2590,120,1.0,1.0,1.0,1.0
0.0,0,1,1340,120,0,6,0,1320,120,1.0,1.0,1.0,0.0
0.0,1,0,60,60,2,6,0,30,30,1.0,1.0,1.0,0.0
0.0,0,1,3550,200,0,1,0,3360,170,1.0,1.0,1.0,0.0
0.0,0,1,750,750,2,6,0,130,60,1.0,1.0,1.0,0.0
0.0,0,1,1970,1970,1,6,0,770,50,1.0,1.0,1.0,0.0
0.0,0,1,960,90,0,0,6,960,50,1.0,1.0,1.0,0.0
0.0,0,1,10,10,1,6,0,10,0,1.0,1.0,1.0,0.0
0.0,1,0,2700,2700,2,3,0,240,2070,1.0,1.0,1.0,0.0
0.0,0,1,590,110,2,5,0,590,0,1.0,1.0,0.0,0.0
0.0,1,0,7410,340,0,0,6,7360,310,1.0,1.0,1.0,0.0
0.0,0,1,170,140,2,6,0,60,30,1.0,1.0,1.0,1.0
0.0,1,0,2490,150,0,0,0,2490,80,1.0,1.0,1.0,0.0
0.0,0,1,360,850,2,6,0,350,110,1.0,1.0,1.0,1.0
0.0,1,0,20,60,2,6,0,0,0,1.0,1.0,1.0,0.0
0.0,1,0,130,130,2,6,0,70,130,1.0,1.0,1.0,1.0
0.0,0,1,460,460,3,6,0,330,460,1.0,1.0,1.0,0.0
0.0,0,1,10,10,0,6,0,10,10,1.0,1.0,1.0,1.0
0.0,1,0,340,40,0,0,0,340,40,1.0,1.0,1.0,0.0
0.0,1,0,3600,170,0,0,6,3480,170,1.0,1.0,1.0,0.0
0.0,0,1,970,980,1,4,0,220,0,1.0,1.0,1.0,1.0
0.0,0,1,1420,460,0,0,0,910,0,1.0,1.0,1.0,1.0
0.0,0,1,490,500,3,6,0,390,500,1.0,1.0,1.0,1.0
0.0,0,1,40,70,2,6,0,40,40,1.0,1.0,1.0,0.0
0.0,0,1,1100,1100,2,4,0,0,0,1.0,1.0,1.0,0.0
0.0,0,1,1360,150,0,6,0,1240,150,1.0,1.0,1.0,1.0
0.0,1,0,90,70,1,6,0,30,70,1.0,1.0,1.0,0.0
0.0,0,1,960,680,0,6,0,960,680,1.0,1.0,1.0,1.0
0.0,0,1,60,60,2,6,0,30,10,1.0,1.0,1.0,1.0
0.0,1,0,990,610,3,6,0,80,10,1.0,1.0,1.0,1.0
0.0,0,1,450,60,0,6,0,360,40,1.0,1.0,1.0,0.0
0.0,0,1,1770,150,0,4,2,1680,150,1.0,1.0,1.0,0.0
0.0,0,1,830,50,0,0,6,780,50,1.0,1.0,1.0,0.0
0.0,0,1,30,60,3,6,0,0,20,1.0,1.0,1.0,1.0
0.0,0,1,160,160,4,6,0,160,160,1.0,1.0,1.0,1.0
0.0,1,0,60,70,5,6,0,0,0,1.0,1.0,0.0,0.0
0.0,1,0,1480,100,0,0,3,1430,70,1.0,1.0,1.0,1.0
0.0,1,0,2960,160,0,0,2,2960,90,1.0,1.0,1.0,0.0
0.0,0,1,0,0,0,6,0,0,0,1.0,1.0,1.0,1.0
0.0,0,1,420,240,1,5,0,420,40,1.0,1.0,1.0,1.0
0.0,0,1,560,100,0,6,0,470,100,1.0,1.0,1.0,1.0
0.0,1,0,1130,70,0,6,0,1130,60,1.0,1.0,1.0,0.0
0.0,0,1,390,400,3,6,0,10,400,1.0,1.0,1.0,1.0
0.0,1,0,340,230,1,4,0,60,20,1.0,1.0,0.0,0.0
0.0,0,1,200,200,0,6,0,200,200,1.0,1.0,1.0,1.0
0.0,0,1,950,90,0,6,0,950,90,1.0,1.0,1.0,0.0
0.0,1,0,2010,2010,1,5,0,770,50,1.0,1.0,1.0,1.0
0.0,0,1,220,220,2,6,0,30,210,1.0,1.0,1.0,0.0
0.0,0,1,1090,80,0,6,0,950,50,1.0,1.0,1.0,1.0
0.0,0,0,1190,1100,1,4,0,80,1100,1.0,1.0,1.0,0.0
0.0,0,0,2330,250,0,3,0,2140,250,1.0,1.0,1.0,1.0
0.0,1,0,3350,1880,2,6,0,3030,150,1.0,1.0,1.0,1.0
0.0,0,1,30,30,1,6,0,0,0,1.0,1.0,1.0,1.0
0.0,1,0,760,190,0,6,0,760,60,1.0,1.0,0.0,0.0
0.0,1,0,6990,620,0,0,1,6530,620,1.0,1.0,1.0,0.0
0.0,0,1,260,260,2,3,0,130,20,1.0,1.0,0.0,0.0
0.0,1,0,140,330,3,6,0,80,80,1.0,1.0,1.0,0.0
0.0,0,1,590,590,1,1,0,470,130,1.0,1.0,1.0,1.0
0.0,0,0,20,20,2,6,0,20,0,1.0,1.0,0.0,0.0
0.0,1,0,1930,920,0,0,0,1690,160,1.0,1.0,1.0,0.0
0.0,0,1,620,40,0,0,6,620,40,1.0,1.0,1.0,1.0
0.0,0,1,220,220,1,6,0,0,220,1.0,1.0,1.0,0.0
0.0,1,0,890,60,0,0,0,830,0,1.0,1.0,1.0,0.0
0.0,0,1,270,80,0,0,3,270,40,1.0,1.0,1.0,0.0
0.0,1,0,6090,6100,3,5,1,90,6100,1.0,1.0,1.0,0.0
0.0,1,0,1440,1510,1,3,1,640,70,1.0,1.0,1.0,0.0
0.0,0,1,110,90,2,6,0,60,60,1.0,1.0,1.0,1.0
0.0,1,0,740,0,0,0,6,740,0,1.0,1.0,0.0,0.0
0.0,0,1,440,400,1,6,0,20,0,1.0,1.0,0.0,0.0
0.0,0,1,570,90,0,2,4,530,60,1.0,1.0,1.0,1.0
0.0,0,1,780,50,0,0,0,700,50,1.0,1.0,1.0,0.0
0.0,1,0,570,50,0,6,0,460,50,1.0,1.0,1.0,0.0
0.0,1,0,3150,920,0,2,0,2720,920,1.0,1.0,1.0,0.0
0.0,0,1,2440,70,0,0,3,2420,60,1.0,1.0,1.0,0.0
0.0,1,0,2090,90,0,6,0,2070,90,1.0,1.0,1.0,0.0
0.0,1,0,230,230,1,4,0,0,0,1.0,1.0,1.0,0.0
0.0,1,0,11450,1530,0,0,0,9620,760,1.0,1.0,0.0,0.0
0.0,1,0,330,330,3,6,0,130,140,1.0,1.0,1.0,1.0
0.0,1,0,6260,150,3,5,0,6260,0,1.0,1.0,1.0,0.0
0.0,1,0,470,470,1,6,0,20,0,1.0,1.0,0.0,0.0
0.0,0,1,1350,610,0,0,2,610,60,1.0,1.0,1.0,0.0
0.0,0,1,940,80,0,0,4,890,80,1.0,1.0,1.0,0.0
0.0,1,0,930,20,0,5,0,930,20,1.0,1.0,1.0,1.0
0.0,0,1,1370,60,0,0,0,1370,60,1.0,1.0,1.0,0.0
0.0,0,1,310,90,0,5,0,150,60,1.0,1.0,0.0,0.0
0.0,0,1,840,840,1,0,3,820,40,1.0,1.0,1.0,0.0
0.0,0,1,4080,240,0,0,6,4000,210,1.0,1.0,1.0,0.0
0.0,0,1,620,50,0,0,5,620,50,1.0,1.0,1.0,0.0
0.0,0,1,0,0,0,6,0,0,0,1.0,1.0,1.0,1.0
0.0,1,0,1440,1190,2,6,0,30,110,1.0,1.0,1.0,1.0
0.0,1,0,490,70,0,0,6,490,70,1.0,1.0,1.0,0.0
0.0,0,1,1520,90,0,0,0,1330,50,1.0,1.0,1.0,1.0
0.0,1,0,900,50,0,0,6,860,50,1.0,1.0,1.0,0.0
0.0,0,1,3760,180,0,4,0,3640,180,1.0,1.0,1.0,0.0
0.0,0,1,890,1460,1,5,0,890,0,1.0,1.0,1.0,1.0
0.0,1,0,3210,180,0,0,0,3210,90,1.0,1.0,1.0,0.0
0.0,0,1,9700,370,0,0,6,9480,370,1.0,1.0,1.0,0.0
0.0,0,0,540,40,0,0,4,450,40,1.0,1.0,1.0,0.0
0.0,1,0,1320,90,0,0,0,1090,60,1.0,1.0,0.0,0.0
0.0,1,0,420,350,2,6,0,420,250,1.0,1.0,0.0,0.0
0.0,1,0,220,220,2,6,0,140,100,1.0,1.0,1.0,1.0
0.0,1,0,90,20,2,6,0,90,0,1.0,1.0,0.0,0.0
0.0,1,0,930,80,0,0,6,930,50,1.0,1.0,1.0,0.0
0.0,0,1,2100,180,0,0,0,1380,180,1.0,1.0,1.0,1.0
0.0,0,1,290,290,3,6,0,180,160,1.0,1.0,1.0,0.0
0.0,1,0,750,330,0,0,0,720,50,1.0,1.0,1.0,0.0
0.0,1,0,590,50,0,0,5,470,40,1.0,1.0,1.0,0.0
0.0,0,1,360,360,1,6,0,150,0,1.0,1.0,1.0,1.0
0.0,0,1,6940,270,0,0,3,6840,270,1.0,1.0,1.0,1.0
0.0,0,1,1480,60,0,0,3,1460,60,1.0,1.0,0.0,0.0
0.0,0,1,1810,140,0,0,2,1510,90,1.0,1.0,1.0,0.0
0.0,0,1,50,1210,1,6,0,50,40,1.0,1.0,1.0,1.0
0.0,1,0,410,410,2,6,0,80,410,1.0,1.0,1.0,0.0
